,location,type,comparable price,id,url,position,city,address,bathrooms,bedrooms,beds,Wifi,Free parking,Pets,Breakfast,isSuperhost,rareFind,base_price per night,base_price total,Cleaning fee,Airbnb service fee,Taxes,Special offer,Long stay discount,rate,total,persons,reviewsCount,rating
2031,Celerina,Entire rental unit,67.75,40029553,https://www.airbnb.com/rooms/40029553,9,Celerina/Schlarigna,"Celerina/Schlarigna, Grigioni, Switzerland",2.0,2,3.0,True,True,False,False,False,False,196 ,391,150.0,0.0,0.0,0.0,0.0,271,541,4,29,4.72
2032,Celerina,Entire rental unit,67.25,40090016,https://www.airbnb.com/rooms/40090016,12,Celerina/Schlarigna,"Celerina/Schlarigna, Graubünden, Switzerland",1.0,2,3.0,True,True,False,False,False,False,194 ,388,150.0,0.0,0.0,0.0,0.0,269,538,4,15,4.6
2033,Savognin,Entire rental unit,24.333333333333332,40095881,https://www.airbnb.com/rooms/40095881,8,Surses,"Surses, Graubünden, Switzerland",1.5,2,6.0,True,True,True,False,False,False,100 ,200,50.0,42.0,0.0,0.0,0.0,146,292,6,36,4.44
2034,Wengen,Room in boutique hotel,127.0,40108308,https://www.airbnb.com/rooms/40108308,4,Lauterbrunnen,"Lauterbrunnen, Wengen, Switzerland",1.0,1,1.0,True,False,True,True,True,False,127 ,254,0.0,0.0,0.0,0.0,0.0,127,254,1,72,4.96
2035,Savognin,Entire rental unit,17.0,40125951,https://www.airbnb.com/rooms/40125951,6,Surses,"Surses, Graubünden, Switzerland",1.5,3,10.0,True,True,True,False,False,False,120 ,240,50.0,49.0,0.0,0.0,0.0,170,339,10,39,4.49
2036,Les Paccots,Private room in home,36.5,40152006,https://www.airbnb.com/rooms/40152006,39,Lessoc,"Lessoc, Fribourg, Switzerland",1.0,1,1.0,True,True,False,True,True,False,60 ,120,0.0,20.0,6.0,0.0,0.0,73,146,2,32,4.97
2037,La Forclaz VS,Entire condo,70.0,40364278,https://www.airbnb.com/rooms/40364278,20,La Tour,"La Tour, Valais, Switzerland",1.0,0,1.0,True,True,True,False,False,False,92 ,184,55.0,40.0,0.0,0.0,0.0,140,279,2,31,4.65
2038,Charmey,Entire rental unit,56.25,40495597,https://www.airbnb.com/rooms/40495597,4,Val-de-Charmey,"Val-de-Charmey, Fribourg, Switzerland",1.5,2,7.0,True,True,False,False,True,False,150 ,300,80.0,64.0,6.0,0.0,0.0,225,450,4,138,4.91
2039,Splügen,Entire rental unit,22.0,40556187,https://www.airbnb.com/rooms/40556187,2,Sufers,"Sufers, Grisons, Switzerland",1.0,1,3.0,True,True,True,False,True,True,50 ,100,50.0,25.0,0.0,0.0,0.0,88,175,4,75,4.96
2040,Davos,Entire rental unit,66.33333333333333,40581397,https://www.airbnb.com/rooms/40581397,17,Davos Platz,"Davos Platz, Graubünden, Switzerland",1.0,2,3.0,True,True,True,False,False,True,95 ,190,150.0,57.0,0.0,0.0,0.0,199,397,3,38,4.74
2041,Schwyz,Private room in rental unit,74.0,40614352,https://www.airbnb.com/rooms/40614352,35,Morschach,"Morschach, Schwyz, Switzerland",1.0,1,1.0,True,True,True,False,False,False,62 ,123,25.0,0.0,0.0,0.0,0.0,74,148,1,28,4.79
2042,Lauchernalp,Room in hotel,71.5,40651617,https://www.airbnb.com/rooms/40651617,4,Blatten,"Blatten, Wallis, Switzerland",1.0,1,3.0,True,True,True,True,True,False,143 ,286,0.0,0.0,0.0,0.0,0.0,143,286,2,32,4.84
2043,Chur,Private room in rental unit,29.666666666666668,40690508,https://www.airbnb.com/rooms/40690508,6,Chur,"Chur, Graubünden, Switzerland",1.0,1,2.0,True,False,False,True,False,False,66 ,132,20.0,26.0,0.0,0.0,0.0,89,178,3,82,4.79
2044,Maloja,Private room in tipi,76.0,40861406,https://www.airbnb.com/rooms/40861406,22,Maloja,"Maloja, Grisons, Switzerland",2.0,1,6.0,True,True,True,False,False,False,65 ,130,0.0,22.0,0.0,0.0,0.0,76,152,1,26,4.62
2045,Maloja,Private room in guesthouse,73.0,40861554,https://www.airbnb.com/rooms/40861554,7,Maloja,"Maloja, GR, Switzerland",2.0,1,2.0,True,True,False,False,False,False,125 ,250,0.0,42.0,0.0,0.0,0.0,146,292,2,7,5.0
2046,Andermatt,Entire rental unit,56.25,40887187,https://www.airbnb.com/rooms/40887187,22,Andermatt,"Andermatt, Uri, Switzerland",1.0,2,3.0,True,True,False,False,True,False,123 ,245,140.0,65.0,0.0,0.0,0.0,225,450,4,43,4.81
2047,Celerina,Entire rental unit,65.25,40896078,https://www.airbnb.com/rooms/40896078,20,Celerina/Schlarigna,"Celerina/Schlarigna, Grigioni, Switzerland",1.0,2,3.0,True,True,False,False,False,False,201 ,401,120.0,0.0,0.0,0.0,0.0,261,521,4,44,4.34
2048,Celerina,Entire rental unit,47.8,40908256,https://www.airbnb.com/rooms/40908256,18,Celerina/Schlarigna,"Celerina/Schlarigna, Graubünden, Switzerland",1.5,2,4.0,True,True,False,False,False,False,156 ,312,165.0,0.0,0.0,0.0,0.0,239,477,5,15,4.07
2049,Les Diablerets,Entire rental unit,38.0,40945124,https://www.airbnb.com/rooms/40945124,2,Ormont-Dessus,"Ormont-Dessus, Vaud, Switzerland",2.0,3,6.0,True,True,False,False,True,False,200 ,400,120.0,87.0,0.0,0.0,0.0,304,607,8,93,4.94
2050,Evolène,Entire condo,36.0,41219984,https://www.airbnb.com/rooms/41219984,6,Evolène,"Evolène, Valais, Switzerland",1.0,2,3.0,True,True,False,False,True,False,89 ,177,110.0,0.0,0.0,0.0,0.0,144,287,4,17,4.88
2051,Les Breuleux,Entire guesthouse,48.666666666666664,41441920,https://www.airbnb.com/rooms/41441920,6,La Chaux-des-Breuleux,"La Chaux-des-Breuleux, Jura, Switzerland",1.0,1,2.0,False,True,True,False,True,False,80 ,160,90.0,42.0,0.0,0.0,0.0,146,292,3,50,4.88
2052,Wasserauen Ebenalp,Private room in home,76.0,41512132,https://www.airbnb.com/rooms/41512132,9,Vaduz,"Vaduz, Vaduz, Liechtenstein",1.5,1,1.0,True,True,True,False,False,False,62 ,124,5.0,22.0,0.0,0.0,0.0,76,151,1,19,4.84
2053,Marbach (Escholzmatt),Entire rental unit,22.666666666666668,41727730,https://www.airbnb.com/rooms/41727730,5,Escholzmatt,"Escholzmatt, Luzern, Switzerland",2.0,3,4.0,True,True,False,False,True,False,89 ,178,50.0,38.0,6.0,0.0,0.0,136,272,6,74,4.88
2054,Gstaad,Entire rental unit,52.6,41797984,https://www.airbnb.com/rooms/41797984,1,Gstaad,"Gstaad, Bern, Switzerland",1.0,2,3.0,True,True,True,False,True,False,179 ,357,120.0,76.0,0.0,27.0,0.0,263,526,5,74,4.88
2055,Marbach (Escholzmatt),Private room in rental unit,23.666666666666668,42054842,https://www.airbnb.com/rooms/42054842,1,Wiggen,"Wiggen, Luzern, Switzerland",1.0,1,2.0,True,True,True,False,True,False,58 ,116,0.0,20.0,6.0,0.0,0.0,71,142,3,152,4.99
2056,Celerina,Entire rental unit,57.0,42197076,https://www.airbnb.com/rooms/42197076,8,Celerina/Schlarigna,"Celerina/Schlarigna, Graubünden, Switzerland",2.0,4,5.0,True,True,False,False,False,False,264 ,527,270.0,0.0,0.0,0.0,0.0,399,797,7,28,4.57
2057,Moléson-sur-Gruyères,Entire rental unit,35.0,42198825,https://www.airbnb.com/rooms/42198825,7,Enney,"Enney, Fribourg, Switzerland",1.0,1,2.0,True,True,True,False,True,False,117 ,234,0.0,39.0,6.0,0.0,0.0,140,279,4,78,4.92
2058,Sedrun,Entire rental unit,67.5,42384808,https://www.airbnb.com/rooms/42384808,7,Tujetsch,"Tujetsch, GR, Switzerland",1.0,0,3.0,True,True,True,False,True,False,95 ,190,40.0,39.0,0.0,0.0,0.0,135,269,2,99,4.81
2059,Airolo,Entire rental unit,30.75,42712886,https://www.airbnb.com/rooms/42712886,3,Airolo,"Airolo, Ticino, Switzerland",1.0,2,3.0,True,False,False,False,False,False,105 ,210,0.0,35.0,0.0,0.0,0.0,123,245,4,1,
2060,Andermatt,Entire condo,56.25,42758102,https://www.airbnb.com/rooms/42758102,1,Andermatt,"Andermatt, Uri, Switzerland",1.0,2,3.0,True,True,False,False,True,False,123 ,245,140.0,65.0,0.0,0.0,0.0,225,450,4,26,4.92
2061,Leukerbad,Entire condo,35.75,42846914,https://www.airbnb.com/rooms/42846914,2,Leukerbad,"Leukerbad, Wallis, Switzerland",1.0,1,3.0,True,True,False,False,True,False,80 ,160,85.0,41.0,0.0,0.0,0.0,143,286,4,37,4.81
2062,Urnäsch,Private room in home,17.666666666666668,43076325,https://www.airbnb.com/rooms/43076325,3,Herisau,"Herisau, Appenzell Ausserrhoden, Switzerland",1.5,1,2.0,True,True,False,False,True,False,40 ,80,10.0,15.0,0.0,0.0,0.0,53,105,3,253,4.85
2063,Schwellbrunn,Private room in home,17.666666666666668,43076325,https://www.airbnb.com/rooms/43076325,3,Herisau,"Herisau, Appenzell Ausserrhoden, Switzerland",1.5,1,2.0,True,True,False,False,True,False,40 ,80,10.0,15.0,0.0,0.0,0.0,53,105,3,253,4.85
2064,Crans-Montana,Entire rental unit,39.0,43174040,https://www.airbnb.com/rooms/43174040,2,Crans-Montana,"Crans-Montana, Valais, Switzerland",1.0,0,3.0,True,True,True,False,True,True,65 ,130,70.0,34.0,0.0,0.0,0.0,117,234,3,140,4.73
2065,Rougemont,Entire rental unit,49.666666666666664,43210629,https://www.airbnb.com/rooms/43210629,9,Château-d’Œx,"Château-d’Œx, Vaud, Switzerland",2.0,2,6.0,True,True,False,False,True,False,210 ,420,90.0,86.0,0.0,0.0,0.0,298,596,6,85,4.85
2066,Grächen,Entire rental unit,77.5,43292312,https://www.airbnb.com/rooms/43292312,1,Grächen,"Grächen, Wallis, Switzerland",1.0,1,1.0,True,False,False,False,True,False,73 ,145,120.0,45.0,0.0,0.0,0.0,155,310,2,41,4.66
2067,Bergün / Bravuogn,Entire vacation home,84.0,43313450,https://www.airbnb.com/rooms/43313450,2,Bergün/Bravuogn,"Bergün/Bravuogn, Graubünden, Switzerland",1.0,0,2.0,True,True,False,False,True,False,108 ,215,120.0,0.0,0.0,0.0,0.0,168,335,2,29,4.93
2068,Wildhaus,Entire rental unit,37.0,43354770,https://www.airbnb.com/rooms/43354770,9,Wildhaus,"Wildhaus, Sankt Gallen, Switzerland",1.5,3,3.0,True,True,False,False,True,False,190 ,380,0.0,64.0,0.0,0.0,0.0,222,444,6,45,4.93
2069,Saignelégier,Entire rental unit,33.25,43420629,https://www.airbnb.com/rooms/43420629,3,Saignelegier,"Saignelegier, Switzerland",1.0,1,2.0,True,True,False,False,False,False,133 ,266,0.0,0.0,0.0,0.0,0.0,133,266,4,16,5.0
2070,Leysin,Entire rental unit,38.5,43428003,https://www.airbnb.com/rooms/43428003,6,Leysin,"Leysin, Switzerland",1.0,2,2.0,True,True,False,False,False,False,154 ,308,0.0,0.0,0.0,0.0,0.0,154,308,4,13,5.0
2071,Sainte-Croix Les Rasses,Private room in bed and breakfast,35.0,43440278,https://www.airbnb.com/rooms/43440278,2,Sainte-Croix,"Sainte-Croix, Vaud, Switzerland",1.0,1,2.0,True,True,False,True,False,False,60 ,120,0.0,20.0,0.0,0.0,0.0,70,140,2,118,4.97
2072,Andermatt,Entire rental unit,52.5,43477018,https://www.airbnb.com/rooms/43477018,2,Wassen,"Wassen, Uri, Switzerland",1.0,0,1.0,True,True,False,False,True,False,70 ,140,40.0,30.0,0.0,0.0,0.0,105,210,2,83,4.75
2073,Sedrun,Entire rental unit,43.75,43512101,https://www.airbnb.com/rooms/43512101,3,Tujetsch,"Tujetsch, Grigioni, Switzerland",1.0,1,2.0,True,False,False,False,False,False,85 ,170,130.0,50.0,0.0,0.0,0.0,175,350,4,81,4.69
2074,Altdorf,Entire rental unit,28.0,43523918,https://www.airbnb.com/rooms/43523918,3,Altdorf,"Altdorf, Uri, Switzerland",1.0,2,3.0,True,True,True,False,True,True,120 ,240,0.0,40.0,0.0,0.0,0.0,140,280,5,137,4.99
2075,Krummenau,Entire rental unit,37.75,43533790,https://www.airbnb.com/rooms/43533790,8,Nesslau,"Nesslau, Sankt Gallen, Switzerland",1.0,1,2.0,True,True,False,False,True,False,79 ,158,100.0,43.0,0.0,0.0,0.0,151,301,4,89,5.0
2076,Les Paccots,Entire rental unit,34.75,43618040,https://www.airbnb.com/rooms/43618040,2,Châtel-Saint-Denis,"Châtel-Saint-Denis, Fribourg, Switzerland",1.0,0,2.0,True,True,False,True,False,False,119 ,238,0.0,40.0,0.0,0.0,0.0,139,278,4,52,4.79
2077,Disentis,Entire rental unit,52.5,43625328,https://www.airbnb.com/rooms/43625328,5,Disentis/Mustér,"Disentis/Mustér, Graubünden, Switzerland",1.0,1,3.0,True,True,False,False,False,False,130 ,260,100.0,60.0,0.0,0.0,0.0,210,420,4,40,4.98
2078,Marbach (Escholzmatt),Entire guest suite,24.25,43638655,https://www.airbnb.com/rooms/43638655,9,Escholzmatt,"Escholzmatt, Luzern, Switzerland",1.0,2,2.0,True,True,False,False,True,False,55 ,110,50.0,27.0,6.0,0.0,0.0,97,193,4,92,4.93
2079,Blonay,Entire villa,56.333333333333336,43677505,https://www.airbnb.com/rooms/43677505,6,Chardonne,"Chardonne, Vaud, Switzerland",2.0,2,5.0,True,True,True,False,True,True,425 ,850,100.0,0.0,6.0,0.0,281.0,338,675,6,175,4.91
2080,Splügen,Entire rental unit,44.0,43718789,https://www.airbnb.com/rooms/43718789,5,Nufenen,"Nufenen, Grisons, Switzerland",1.0,3,5.0,False,True,True,False,False,False,176 ,352,100.0,76.0,0.0,0.0,0.0,264,528,6,1,
2081,Eggiwil,Entire rental unit,44.0,43777040,https://www.airbnb.com/rooms/43777040,3,Trubschachen,"Trubschachen, Bern, Switzerland",1.0,1,1.0,True,True,False,False,True,False,40 ,80,70.0,25.0,0.0,0.0,0.0,88,175,2,70,4.9
2082,Veysonnaz,Entire rental unit,17.5,43812789,https://www.airbnb.com/rooms/43812789,1,Veysonnaz,"Veysonnaz, Valais, Switzerland",1.0,0,3.0,True,True,True,False,True,False,35 ,70,70.0,0.0,0.0,0.0,0.0,70,140,4,95,4.64
2083,Obersaxen Mundaun,Entire rental unit,24.25,43873914,https://www.airbnb.com/rooms/43873914,1,Flond,"Flond, Graubünden, Switzerland",1.0,1,2.0,True,True,False,False,False,False,70 ,140,25.0,28.0,0.0,0.0,0.0,97,193,4,103,4.93
2084,Les Mosses,Entire rental unit,42.5,44086018,https://www.airbnb.com/rooms/44086018,2,Ormont-Dessous,"Ormont-Dessous, Vaud, Switzerland",1.0,0,2.0,True,True,True,False,True,False,145 ,290,0.0,49.0,0.0,0.0,0.0,170,339,4,207,4.9
2085,Rougemont,Entire guest suite,68.33333333333333,44098117,https://www.airbnb.com/rooms/44098117,1,Rougemont,"Rougemont, Vaud, Switzerland",1.0,1,5.0,True,True,True,False,True,False,150 ,300,50.0,59.0,0.0,0.0,0.0,205,409,3,81,4.86
2086,Airolo,Entire rental unit,27.75,44179146,https://www.airbnb.com/rooms/44179146,2,Airolo,"Airolo, Ticino, Switzerland",1.5,1,3.0,True,True,True,False,False,False,83 ,165,25.0,32.0,0.0,0.0,0.0,111,222,4,23,4.74
2087,Davos,Room in hotel,88.0,44212038,https://www.airbnb.com/rooms/44212038,3,Davos Dorf,"Davos Dorf, Graubünden, Switzerland",1.0,1,1.0,True,False,True,False,False,False,88 ,175,0.0,0.0,0.0,0.0,0.0,88,175,1,51,4.43
2088,Scuol,Entire rental unit,87.5,44256293,https://www.airbnb.com/rooms/44256293,5,Scuol,"Scuol, Graubünden, Switzerland",1.0,0,2.0,True,False,False,False,True,False,110 ,220,80.0,50.0,0.0,0.0,0.0,175,350,2,40,4.78
2089,Adelboden,Entire rental unit,54.0,44387380,https://www.airbnb.com/rooms/44387380,6,Adelboden,"Adelboden, Bern, Switzerland",1.0,2,4.0,True,True,True,False,False,False,145 ,290,80.0,62.0,0.0,0.0,0.0,216,432,4,45,4.84
2090,Riffenmatt,Private room in bed and breakfast,40.0,44425883,https://www.airbnb.com/rooms/44425883,6,Brünisried,"Brünisried, Freiburg, Switzerland",1.0,1,1.0,True,True,False,False,True,False,63 ,126,5.0,22.0,6.0,0.0,0.0,80,159,2,49,4.98
2091,Schwyz,Entire rental unit,26.0,44458635,https://www.airbnb.com/rooms/44458635,12,Rothenthurm,"Rothenthurm, Schwyz, Switzerland",1.0,0,2.0,True,False,True,False,True,False,81 ,162,15.0,30.0,0.0,0.0,0.0,104,207,4,67,4.73
2092,Scuol,Entire rental unit,49.75,44461813,https://www.airbnb.com/rooms/44461813,22,Scuol,"Scuol, Graubünden, Switzerland",1.0,2,4.0,True,True,False,False,True,False,120 ,240,100.0,57.0,0.0,0.0,0.0,199,397,4,19,4.79
2093,Oberiberg,Entire rental unit,60.25,44600320,https://www.airbnb.com/rooms/44600320,4,Oberiberg,"Oberiberg, Schwyz, Switzerland",1.0,1,2.0,True,True,True,False,False,False,177 ,354,59.0,69.0,0.0,0.0,0.0,241,482,4,17,4.65
2094,La Punt,Hut,55.5,44681795,https://www.airbnb.com/rooms/44681795,34,Latsch GR,"Latsch GR, Graubünden, Switzerland",0.5,1,2.0,False,False,True,False,True,True,85 ,170,20.0,32.0,0.0,0.0,0.0,111,222,2,195,4.98
2095,Bergün / Bravuogn,Private room in bed and breakfast,105.0,44937177,https://www.airbnb.com/rooms/44937177,23,Bergün/Bravuogn,"Bergün/Bravuogn, Graubünden, Switzerland",4.5,1,1.0,True,True,True,True,False,False,90 ,180,0.0,30.0,0.0,0.0,0.0,105,210,1,2,
2096,Bergün / Bravuogn,Private room in bed and breakfast,45.5,44939870,https://www.airbnb.com/rooms/44939870,6,Bergün/Bravuogn,"Bergün/Bravuogn, Graubünden, Switzerland",4.5,1,1.0,True,True,True,True,False,False,78 ,156,0.0,26.0,0.0,0.0,0.0,91,182,2,61,4.84
2097,Saas-Grund,Entire rental unit,37.666666666666664,45151674,https://www.airbnb.com/rooms/45151674,2,Saas-Grund,"Saas-Grund, Wallis, Switzerland",1.0,1,2.0,True,True,True,False,True,False,78 ,156,70.0,0.0,0.0,0.0,0.0,113,226,3,65,4.91
2098,Saas-Grund,Entire rental unit,37.666666666666664,45151878,https://www.airbnb.com/rooms/45151878,22,Saas-Grund,"Saas-Grund, Wallis, Switzerland",1.0,1,2.0,True,False,True,False,True,False,78 ,156,70.0,0.0,0.0,0.0,0.0,113,226,3,41,4.83
2099,Eggiwil,Entire rental unit,75.0,45178232,https://www.airbnb.com/rooms/45178232,7,Signau,"Signau, Bern, Switzerland",1.0,1,1.0,True,True,True,False,True,False,98 ,196,60.0,43.0,0.0,0.0,0.0,150,299,2,83,4.92
2100,Brigels / Breil,Entire chalet,38.0,45221399,https://www.airbnb.com/rooms/45221399,9,Ruis,"Ruis, Graubünden, Switzerland",1.0,4,5.0,True,True,False,False,True,False,120 ,240,150.0,66.0,0.0,0.0,0.0,228,456,6,70,4.83
2101,Engelberg,Entire rental unit,65.66666666666667,45391119,https://www.airbnb.com/rooms/45391119,3,Engelberg,"Engelberg, Obwalden, Switzerland",1.0,1,3.0,True,False,False,False,True,False,152 ,304,90.0,0.0,0.0,0.0,0.0,197,394,3,49,4.92
2102,Eggiwil,Private room in home,11.285714285714286,45765489,https://www.airbnb.com/rooms/45765489,4,Eggiwil,"Eggiwil, Bern, Switzerland",2.0,3,5.0,True,True,False,False,False,False,45 ,90,45.0,23.0,0.0,0.0,0.0,79,158,7,37,4.68
2103,Scuol,Private room in rental unit,94.0,45794193,https://www.airbnb.com/rooms/45794193,18,Scuol,"Scuol, Graubünden, Switzerland",1.0,1,1.0,True,False,False,False,False,False,80 ,160,0.0,27.0,0.0,0.0,0.0,94,187,1,10,4.9
2104,Les Paccots,Entire guest suite,66.0,45853428,https://www.airbnb.com/rooms/45853428,1,Châtel-Saint-Denis,"Châtel-Saint-Denis, Fribourg, Switzerland",1.0,1,1.0,True,True,False,False,True,False,95 ,190,35.0,38.0,0.0,0.0,0.0,132,263,2,54,4.89
2105,St. Moritz,Entire rental unit,61.666666666666664,45950139,https://www.airbnb.com/rooms/45950139,4,Sankt Moritz,"Sankt Moritz, Graubünden, Switzerland",2.0,2,4.0,True,True,False,False,False,False,300 ,600,140.0,0.0,0.0,0.0,0.0,370,740,6,48,4.73
2106,Champex-Lac,Entire chalet,64.33333333333333,45968945,https://www.airbnb.com/rooms/45968945,3,Orsières,"Orsières, Valais, Switzerland",3.0,3,4.0,True,True,True,False,True,False,240 ,480,180.0,111.0,0.0,0.0,0.0,386,771,6,97,5.0
2107,Silvaplana,Entire rental unit,72.75,46029789,https://www.airbnb.com/rooms/46029789,3,Silvaplana,"Silvaplana, Graubünden, Switzerland",1.0,1,2.0,True,True,False,False,False,False,216 ,431,150.0,0.0,0.0,0.0,0.0,291,581,4,33,4.85
2108,St-Cergue,Entire condo,50.666666666666664,46181519,https://www.airbnb.com/rooms/46181519,4,Saint-Cergue,"Saint-Cergue, Vaud, Switzerland",2.0,2,2.0,True,True,False,False,False,False,125 ,250,10.0,44.0,0.0,0.0,0.0,152,304,3,41,4.73
2109,Disentis,Entire rental unit,35.0,46326780,https://www.airbnb.com/rooms/46326780,6,Somvix,"Somvix, Graubünden, Switzerland",1.0,3,4.0,True,True,False,False,False,False,120 ,240,120.0,60.0,0.0,0.0,0.0,210,420,6,33,4.94
2110,Gampel-Jeizinen,Entire rental unit,35.0,46340171,https://www.airbnb.com/rooms/46340171,3,Ergisch,"Ergisch, Wallis, Switzerland",1.5,2,4.0,True,True,True,False,False,False,60 ,120,60.0,30.0,0.0,0.0,0.0,105,210,3,49,4.9
2111,Veysonnaz,Entire rental unit,55.5,46443103,https://www.airbnb.com/rooms/46443103,2,Veysonnaz,"Veysonnaz, Valais, Switzerland",1.0,0,1.0,True,True,True,False,True,False,75 ,150,40.0,32.0,0.0,0.0,0.0,111,222,2,124,4.82
2112,Schwyz,Entire townhouse,45.333333333333336,46469615,https://www.airbnb.com/rooms/46469615,23,Euthal,"Euthal, Schwyz, Switzerland",1.5,2,2.0,True,True,False,False,False,False,99 ,198,35.0,39.0,0.0,0.0,0.0,136,272,3,6,5.0
2113,Engelberg,Hut,64.5,46580419,https://www.airbnb.com/rooms/46580419,2,Engelberg,"Engelberg, Obwalden, Switzerland",1.0,1,1.0,True,False,False,False,True,False,110 ,220,0.0,37.0,0.0,0.0,0.0,129,257,2,63,4.81
2114,Faltschen (Reichenbach),Entire rental unit,55.5,46623390,https://www.airbnb.com/rooms/46623390,9,Reichenbach im Kandertal,"Reichenbach im Kandertal, Bern, Switzerland",1.0,1,2.0,True,True,True,False,True,False,70 ,140,50.0,32.0,0.0,0.0,0.0,111,222,2,92,4.97
2115,Oey-Diemtigen,Entire rental unit,18.5,46627659,https://www.airbnb.com/rooms/46627659,9,Wimmis,"Wimmis, Bern, Switzerland",1.5,2,3.0,True,True,True,False,False,False,36 ,72,55.0,21.0,0.0,0.0,0.0,74,148,4,107,4.27
2116,Leysin,Entire rental unit,32.25,46650388,https://www.airbnb.com/rooms/46650388,10,Leysin,"Leysin, Waadt, Switzerland",1.0,2,3.0,True,False,False,False,True,False,90 ,180,40.0,37.0,0.0,0.0,0.0,129,257,4,69,4.8
2117,Saas-Grund,Entire rental unit,48.75,46775310,https://www.airbnb.com/rooms/46775310,10,Saas-Grund,"Saas-Grund, Wallis, Switzerland",2.0,2,3.0,True,True,True,False,False,False,97 ,193,140.0,56.0,0.0,0.0,0.0,195,389,4,6,5.0
2118,Evolène,Entire rental unit,36.0,47194244,https://www.airbnb.com/rooms/47194244,7,Evolène,"Evolène, Valais, Switzerland",1.5,3,5.0,True,True,False,False,False,False,140 ,280,90.0,62.0,0.0,0.0,0.0,216,432,6,38,5.0
2119,Ibergeregg,Entire rental unit,34.0,47347035,https://www.airbnb.com/rooms/47347035,7,Illgau,"Illgau, Schwyz, Switzerland",1.0,2,4.0,True,True,False,True,True,False,145 ,290,0.0,49.0,0.0,0.0,0.0,170,339,5,31,4.71
2120,St. Moritz,Entire rental unit,141.8,47354329,https://www.airbnb.com/rooms/47354329,5,Sankt Moritz,"Sankt Moritz, Graubünden, Switzerland",2.5,2,3.0,True,True,True,False,True,False,462 ,924,289.0,204.0,0.0,0.0,0.0,709,1417,5,34,4.97
2121,Verbier,Entire rental unit,105.0,47398319,https://www.airbnb.com/rooms/47398319,1,Bagnes,"Bagnes, Valais, Switzerland",1.0,0,1.0,True,True,True,False,False,False,90 ,180,0.0,30.0,0.0,0.0,0.0,105,210,1,19,4.95
2122,Goldingen Atzmännig,Farm stay,26.25,47486474,https://www.airbnb.com/rooms/47486474,7,Benken,"Benken, Sankt Gallen, Switzerland",1.0,1,2.0,True,True,False,False,True,False,65 ,130,50.0,30.0,0.0,0.0,0.0,105,210,4,147,4.91
2123,Evolène,Entire rental unit,52.0,47590422,https://www.airbnb.com/rooms/47590422,1,Evolène,"Evolène, Wallis, Switzerland",1.0,0,2.0,True,True,False,False,True,False,77 ,153,55.0,0.0,0.0,0.0,0.0,104,208,2,51,4.92
2124,Evolène,Entire condo,36.0,47590429,https://www.airbnb.com/rooms/47590429,13,Evolène,"Evolène, Wallis, Switzerland",1.0,1,2.0,True,True,False,False,True,False,89 ,177,110.0,0.0,0.0,0.0,0.0,144,287,4,9,5.0
